frame,inference_time_ms,num_detections,detected_classes
0,91.32981300354004,0,
1,21.257400512695312,0,
2,20.106792449951172,0,
3,21.52729034423828,0,
4,20.47419548034668,0,
5,20.37191390991211,0,
6,20.335674285888672,0,
7,19.98138427734375,0,
8,20.378589630126953,0,
9,20.412683486938477,0,
10,19.974946975708008,0,
11,23.79465103149414,0,
12,20.015716552734375,0,
13,20.305871963500977,0,
14,20.020484924316406,0,
15,20.0960636138916,0,
16,20.541667938232422,0,
17,19.886255264282227,0,
18,19.68979835510254,0,
19,19.92964744567871,0,
20,19.863605499267578,0,
21,21.110057830810547,0,
22,19.845247268676758,0,
23,19.849061965942383,0,
24,20.090579986572266,0,
25,21.87514305114746,0,
26,20.875215530395508,0,
27,19.768714904785156,0,
28,19.570350646972656,0,
29,19.328594207763672,0,
30,19.478797912597656,0,
31,19.45352554321289,0,
32,20.57337760925293,0,
33,19.371747970581055,0,
34,19.358396530151367,0,
35,19.164323806762695,0,
36,19.44422721862793,0,
37,19.33765411376953,0,
38,19.494056701660156,0,
39,19.47474479675293,0,
40,21.76976203918457,0,
41,19.79994773864746,0,
42,20.281553268432617,0,
43,20.807981491088867,0,
44,19.353151321411133,0,
45,19.69146728515625,0,
46,21.858930587768555,0,
47,19.4704532623291,0,
48,19.76919174194336,0,
49,20.917892456054688,0,
50,19.56009864807129,0,
51,19.939899444580078,0,
52,22.270679473876953,0,
53,20.893335342407227,0,
54,19.944429397583008,0,
55,20.83444595336914,0,
56,19.590139389038086,0,
57,19.925832748413086,0,
58,21.80957794189453,0,
59,20.342111587524414,0,
60,20.305156707763672,0,
61,19.217252731323242,0,
62,19.50693130493164,0,
63,20.087003707885742,0,
64,23.88906478881836,0,
65,19.219160079956055,0,
66,19.269704818725586,0,
67,19.59538459777832,0,
68,19.594669342041016,0,
69,19.314289093017578,0,
70,19.915103912353516,0,
71,19.29450035095215,0,
72,19.61350440979004,0,
73,19.940614700317383,0,
74,21.460771560668945,0,
75,19.8516845703125,0,
76,19.966602325439453,0,
77,19.84381675720215,0,
78,21.13819122314453,0,
79,20.66636085510254,0,
80,19.768476486206055,0,
