time_s,ego_speed_mps,ego_x,ego_y,ego_yaw,throttle,brake,steer,action,decision_reason
0.0017199516296386719,0.0,225.72586059570312,-364.1121826171875,-0.2099609524011612,0.5,0.0,-0.0027096783742308617,DRIVING,Path clear
0.01301431655883789,0.0025508618503261044,225.72586059570312,-364.1121826171875,-0.2099609524011612,0.5,0.0,-0.0027184931095689535,DRIVING,Path clear
0.15003156661987305,0.00032199342473715356,225.7258758544922,-364.1121826171875,-0.2099609524011612,0.5,0.0,-0.0027093649841845036,DRIVING,Path clear
0.18524765968322754,0.00591819201331858,225.72763061523438,-364.1121826171875,-0.2100525051355362,0.5,0.0,-0.0027123061008751392,DRIVING,Path clear
0.23920965194702148,0.16241900746100543,225.73292541503906,-364.1121826171875,-0.2085265964269638,0.5,0.0,-0.002773751737549901,DRIVING,Path clear
0.2973659038543701,0.2660323249055016,225.7445831298828,-364.1121826171875,-0.211639404296875,0.5,0.0,-0.002695750677958131,DRIVING,Path clear
0.3494729995727539,0.37963000914690476,225.7608184814453,-364.1123352050781,-0.19769287109375,0.5,0.0,-0.003133557504042983,DRIVING,Path clear
0.4046909809112549,0.49198075344591596,225.7842559814453,-364.11248779296875,-0.201507568359375,0.5,0.0,-0.0030024375300854445,DRIVING,Path clear
0.474651575088501,0.6352763755141565,225.814453125,-364.11285400390625,-0.17877197265625,0.5,0.0,-0.0036868732422590256,DRIVING,Path clear
0.5183217525482178,0.8003318735274729,225.8518524169922,-364.1130065917969,-0.1819763034582138,0.5,0.0,-0.003594042267650366,DRIVING,Path clear
0.5647270679473877,0.9551251638605471,225.89703369140625,-364.1131286621094,-0.2004699558019638,0.5,0.0,-0.0030204327777028084,DRIVING,Path clear
0.6138961315155029,1.0821003498786672,225.9496307373047,-364.1134338378906,-0.21432490646839142,0.5,0.0,-0.0025528157129883766,DRIVING,Path clear
0.6649370193481445,1.2806916454894435,226.00933837890625,-364.11376953125,-0.2237853854894638,0.5,0.0,-0.002222302835434675,DRIVING,Path clear
0.7159628868103027,1.394997970653643,226.07672119140625,-364.1140441894531,-0.2439880073070526,0.5,0.0,-0.0015835262602195144,DRIVING,Path clear
0.7669250965118408,1.591895906256818,226.15182495117188,-364.1142883300781,-0.2676086127758026,0.5,0.0,-0.000840797321870923,DRIVING,Path clear
0.8185164928436279,1.7064507975594418,226.23483276367188,-364.1146545410156,-0.2731322944164276,0.5,0.0,-0.0006798518006689847,DRIVING,Path clear
0.8673250675201416,1.9198096123729689,226.32662963867188,-364.1151123046875,-0.27484130859375,0.5,0.0,-0.0006237581255845726,DRIVING,Path clear
0.9167311191558838,2.028702657256183,226.42587280273438,-364.1156921386719,-0.2762756049633026,0.5,0.0,-0.000555870879907161,DRIVING,Path clear
0.9657089710235596,2.227976802310888,226.53335571289062,-364.11627197265625,-0.277679443359375,0.5,0.0,-0.0005026691360399127,DRIVING,Path clear
1.0133612155914307,2.3364151548980177,226.64796447753906,-364.1168518066406,-0.2790221869945526,0.5,0.0,-0.0004572032776195556,DRIVING,Path clear
1.0659818649291992,2.5230358954194485,226.77044677734375,-364.1174011230469,-0.2803038954734802,0.5,0.0,-0.0004449571424629539,DRIVING,Path clear
1.1155486106872559,2.628940183483318,226.89968872070312,-364.1180419921875,-0.2824096381664276,0.5,0.0,-0.00038467743434011936,DRIVING,Path clear
1.1633851528167725,2.7504604066952063,227.03469848632812,-364.1188049316406,-0.2837524116039276,0.5,0.0,-0.0003202841035090387,DRIVING,Path clear
1.2106525897979736,2.8709267312125806,227.17581176757812,-364.1195983886719,-0.2848204970359802,0.5,0.0,-0.00026616977993398905,DRIVING,Path clear
1.2581777572631836,3.006807343889823,227.32337951660156,-364.1203308105469,-0.2857665717601776,0.5,0.0,-0.00024006105377338827,DRIVING,Path clear
1.3089582920074463,3.135146552758786,227.47756958007812,-364.1211242675781,-0.2866210639476776,0.5,0.0,-0.00021372504124883562,DRIVING,Path clear
1.357428789138794,3.2737501391124173,227.63848876953125,-364.1219177246094,-0.28744497895240784,0.5,0.0,-0.0001980708766495809,DRIVING,Path clear
1.407926321029663,3.4031411451469893,227.8060760498047,-364.1226806640625,-0.2881774306297302,0.5,0.0,-0.00020021293312311172,DRIVING,Path clear
1.4581129550933838,3.5402317346965266,227.9803466796875,-364.1236572265625,-0.2889708876609802,0.5,0.0,-0.00015258797793649137,DRIVING,Path clear
1.5069646835327148,3.6684916683911766,228.1612091064453,-364.1246337890625,-0.28964224457740784,0.5,0.0,-0.0001238755212398246,DRIVING,Path clear
1.5529258251190186,3.8030345602153126,228.34866333007812,-364.1256103515625,-0.2901915907859802,0.5,0.0,-0.00010320576257072389,DRIVING,Path clear
1.606914758682251,3.9289192066539247,228.54261779785156,-364.1265869140625,-0.2906798720359802,0.5,0.0,-9.052840323420241e-05,DRIVING,Path clear
1.6615948677062988,4.0574795087719675,228.742919921875,-364.1275634765625,-0.29110708832740784,0.5,0.0,-9.415461681783199e-05,DRIVING,Path clear
1.709268569946289,4.178675139152162,228.94943237304688,-364.1285705566406,-0.2915343940258026,0.5,0.0,-9.441841393709183e-05,DRIVING,Path clear
1.7600669860839844,4.301413382293555,229.16204833984375,-364.1297607421875,-0.2919616103172302,0.5,0.0,-5.375546243158169e-05,DRIVING,Path clear
1.8125486373901367,4.419145737576898,229.3806610107422,-364.1308898925781,-0.2922973036766052,0.5,0.0,-4.347849608166143e-05,DRIVING,Path clear
1.8666660785675049,4.535235555146392,229.60508728027344,-364.1320495605469,-0.2925414443016052,0.5,0.0,-3.7318994145607576e-05,DRIVING,Path clear
1.9158554077148438,4.648857304251208,229.83526611328125,-364.13323974609375,-0.2927550673484802,0.5,0.0,-2.6007730411947705e-05,DRIVING,Path clear
1.9722881317138672,4.760665563414248,230.07107543945312,-364.1343994140625,-0.29290762543678284,0.5,0.0,-3.335571091156453e-05,DRIVING,Path clear
2.0286340713500977,4.87084989080334,230.3124237060547,-364.1355895996094,-0.2930602431297302,0.5,0.0,-4.1558749217074364e-05,DRIVING,Path clear
2.0789377689361572,4.979547972061572,230.55918884277344,-364.1368408203125,-0.29327383637428284,0.5,0.0,-4.089428693987429e-05,DRIVING,Path clear
2.1337828636169434,5.086532225929645,230.81138610839844,-364.13818359375,-0.2935180366039276,0.5,0.0,-2.5147215637844056e-05,DRIVING,Path clear
2.182886838912964,5.100648227202826,231.0676727294922,-364.1395568847656,-0.29376220703125,0.5,0.0,-5.638410698338703e-07,DRIVING,Path clear
2.2362825870513916,5.074599878055318,231.32174682617188,-364.14093017578125,-0.2938232719898224,0.5,0.0,1.5112105756998062e-05,DRIVING,Path clear
2.287926197052002,5.0278804736196525,231.57391357421875,-364.1423034667969,-0.293792724609375,0.5,0.0,2.9814564186381176e-05,DRIVING,Path clear
2.336231231689453,5.051881161467293,231.825927734375,-364.1436767578125,-0.293670654296875,0.5,0.0,4.8467623855685815e-05,DRIVING,Path clear
2.390258550643921,5.048822390904231,232.07835388183594,-364.14501953125,-0.2934875190258026,0.5,0.0,4.7965826524887234e-05,DRIVING,Path clear
2.4434590339660645,5.107726614212805,232.33248901367188,-364.1463928222656,-0.2932738959789276,0.5,0.0,5.527034591068514e-05,DRIVING,Path clear
2.4939370155334473,5.132822213730759,232.58859252929688,-364.14776611328125,-0.2929992377758026,0.5,0.0,6.181565549923107e-05,DRIVING,Path clear
2.5490400791168213,5.21265266017419,232.84759521484375,-364.1491394042969,-0.292694091796875,0.5,0.0,6.393934017978609e-05,DRIVING,Path clear
2.6047301292419434,5.253838882307355,233.10948181152344,-364.1505126953125,-0.2923583984375,0.5,0.0,5.5919605074450374e-05,DRIVING,Path clear
2.663874387741089,5.3448800466676945,233.37489318847656,-364.15191650390625,-0.292022705078125,0.5,0.0,4.892774813924916e-05,DRIVING,Path clear
2.7219433784484863,5.394536093416226,233.6436309814453,-364.15325927734375,-0.2917175590991974,0.5,0.0,3.228198693250306e-05,DRIVING,Path clear
2.7891600131988525,5.490991988326128,233.91622924804688,-364.1546325683594,-0.291473388671875,0.5,0.0,1.6956002582446672e-05,DRIVING,Path clear
2.830545663833618,5.544766696369075,234.19239807128906,-364.156005859375,-0.2913207709789276,0.5,0.0,-6.600270808121422e-06,DRIVING,Path clear
2.880992889404297,5.643412480712011,234.47259521484375,-364.1573791503906,-0.2912597358226776,0.5,0.0,-2.155329093511682e-05,DRIVING,Path clear
2.9290504455566406,5.698948768426478,234.7564239501953,-364.15875244140625,-0.29132080078125,0.5,0.0,-4.387670196592808e-05,DRIVING,Path clear
2.9772889614105225,5.798044845977276,235.04437255859375,-364.16021728515625,-0.29150390625,0.5,0.0,-4.2868367017945275e-05,DRIVING,Path clear
3.0267863273620605,5.854089869040397,235.33590698242188,-364.1617736816406,-0.2917480170726776,0.5,0.0,-2.2601589080295525e-05,DRIVING,Path clear
3.073840856552124,5.952717746958317,235.631591796875,-364.1633605957031,-0.291961669921875,0.5,0.0,5.452224058899446e-07,DRIVING,Path clear
3.120738983154297,6.008606435993283,235.930908203125,-364.1649169921875,-0.2920532524585724,0.5,0.0,8.321922905452084e-06,DRIVING,Path clear
3.171933650970459,6.106293358464285,236.23426818847656,-364.1664733886719,-0.2920837104320526,0.5,0.0,3.3430194434913574e-06,DRIVING,Path clear
3.2232842445373535,6.161671543508504,236.54124450683594,-364.16802978515625,-0.2920837104320526,0.5,0.0,6.834343366790563e-07,DRIVING,Path clear
3.270893096923828,6.25817130167677,236.8522186279297,-364.1695861816406,-0.2920532524585724,0.5,0.0,-1.3914712326368317e-05,DRIVING,Path clear
