frame,inference_time_ms,num_detections,detected_classes
0,76.75480842590332,0,
1,21.747589111328125,0,
2,21.813631057739258,0,
3,21.38662338256836,0,
4,21.120786666870117,0,
5,21.066665649414062,0,
6,21.165132522583008,0,
7,22.11284637451172,0,
8,21.420001983642578,0,
9,21.08025550842285,0,
10,21.094083786010742,0,
11,21.253585815429688,0,
12,21.46434783935547,0,
13,21.113872528076172,0,
14,21.430253982543945,0,
15,21.465539932250977,0,
16,21.676301956176758,0,
17,21.625757217407227,0,
18,22.06254005432129,0,
19,21.54231071472168,0,
20,21.38829231262207,0,
21,21.193981170654297,0,
22,21.273374557495117,0,
23,21.425485610961914,0,
24,20.9658145904541,0,
25,21.702051162719727,0,
26,21.116256713867188,0,
27,22.75538444519043,0,
28,21.357297897338867,0,
29,20.97606658935547,0,
30,20.96700668334961,0,
31,20.678997039794922,0,
32,20.679712295532227,0,
33,21.24953269958496,0,
34,20.908594131469727,0,
35,21.024703979492188,0,
36,20.91050148010254,0,
37,21.341800689697266,0,
38,20.74742317199707,0,
39,21.00062370300293,0,
40,20.75362205505371,0,
41,21.335601806640625,0,
42,21.127700805664062,0,
43,21.152257919311523,0,
44,21.225452423095703,0,
45,20.923614501953125,0,
46,21.235227584838867,0,
47,21.886348724365234,0,
48,21.19922637939453,0,
49,21.518230438232422,0,
50,21.413326263427734,0,
51,21.042346954345703,0,
52,21.376371383666992,0,
53,21.152973175048828,0,
54,21.632671356201172,0,
55,21.32868766784668,0,
56,21.521329879760742,0,
57,23.2393741607666,0,
58,21.039724349975586,0,
59,20.728349685668945,0,
60,20.715713500976562,0,
61,20.357847213745117,0,
62,21.00229263305664,0,
63,20.620107650756836,0,
64,20.462512969970703,0,
65,20.89834213256836,0,
66,20.7979679107666,0,
67,21.220684051513672,0,
68,21.15345001220703,0,
69,20.39170265197754,0,
70,20.441770553588867,0,
71,20.64800262451172,0,
72,20.42984962463379,0,
73,20.56121826171875,0,
74,20.534276962280273,0,
75,20.702600479125977,0,
76,20.618438720703125,0,
77,21.702051162719727,0,
78,20.268678665161133,0,
79,20.472049713134766,0,
80,20.14780044555664,0,
81,19.94037628173828,0,
82,19.858360290527344,0,
83,20.241975784301758,0,
84,20.467758178710938,0,
85,20.22099494934082,0,
86,20.25628089904785,0,
87,21.581411361694336,0,
88,19.820451736450195,0,
89,19.617795944213867,0,
90,19.541501998901367,0,
91,19.925832748413086,0,
92,20.116806030273438,0,
93,19.744157791137695,0,
94,19.75107192993164,0,
95,19.847393035888672,0,
96,19.672155380249023,0,
97,19.803762435913086,0,
98,20.553112030029297,0,
99,19.904136657714844,0,
100,21.0874080657959,0,
101,20.209550857543945,0,
102,20.325660705566406,0,
103,20.998477935791016,0,
104,20.503520965576172,0,
105,20.501375198364258,0,
106,20.128965377807617,0,
107,20.130634307861328,0,
108,21.80933952331543,0,
109,20.54119110107422,0,
110,20.188570022583008,0,
111,20.552396774291992,0,
112,20.548582077026367,0,
113,20.531892776489258,0,
114,20.45273780822754,0,
115,20.42984962463379,0,
116,20.86949348449707,0,
117,22.026538848876953,0,
118,21.26002311706543,0,
119,21.120548248291016,0,
120,20.73383331298828,0,
121,20.647764205932617,0,
122,20.270824432373047,0,
123,20.293712615966797,0,
124,20.493507385253906,0,
125,20.426511764526367,0,
126,20.77174186706543,0,
127,20.691871643066406,0,
128,21.045207977294922,0,
129,20.972251892089844,0,
130,21.09551429748535,0,
131,20.869970321655273,0,
132,22.0186710357666,0,
133,21.343231201171875,0,
134,22.537708282470703,0,
135,21.021127700805664,0,
136,20.52450180053711,0,
137,20.522117614746094,0,
138,21.579265594482422,0,
139,20.46489715576172,0,
140,20.839452743530273,0,
141,20.853042602539062,0,
142,20.856857299804688,0,
143,21.065950393676758,0,
144,21.135807037353516,0,
145,21.33941650390625,0,
146,21.290302276611328,0,
147,22.856473922729492,0,
148,21.4083194732666,0,
149,20.88761329650879,0,
150,21.196365356445312,0,
151,20.76864242553711,0,
152,21.130084991455078,0,
153,20.80512046813965,0,
154,20.778656005859375,0,
155,20.697832107543945,0,
156,20.775556564331055,0,
157,21.885156631469727,0,
158,20.659923553466797,0,
159,20.814180374145508,0,
160,20.911216735839844,0,
161,21.100759506225586,0,
162,20.623207092285156,0,
163,20.659685134887695,0,
164,20.71976661682129,0,
165,20.334720611572266,0,
166,20.430326461791992,0,
167,20.71857452392578,0,
168,20.54286003112793,0,
169,20.71356773376465,1,bus
170,20.630598068237305,1,bus
171,20.387887954711914,2,bus;car
172,20.921945571899414,1,bus
