time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
2.830545663833618,65.29519488763081,13.232192039489746,4.334967613220215,999.0,5.544766696369075,999.0,SAFE
2.880992889404297,65.01779482682277,12.854695320129395,4.335078716278076,999.0,5.643412480712011,999.0,SAFE
2.9290504455566406,64.73682157892826,14.318352699279785,4.335142135620117,999.0,5.698948768426478,999.0,SAFE
2.9772889614105225,64.45180537003576,15.19633674621582,4.3352131843566895,999.0,5.798044845977276,999.0,SAFE
3.0267863273620605,64.16327671714124,15.705328941345215,4.335247039794922,999.0,5.854089869040397,999.0,SAFE
3.073840856552124,63.87066954947565,16.47174072265625,4.335299491882324,999.0,5.952717746958317,999.0,SAFE
3.120738983154297,63.574490650265034,12.853860855102539,4.335371971130371,999.0,6.008606435993283,999.0,SAFE
3.171933650970459,63.27433777433182,12.040083885192871,4.335389614105225,999.0,6.106293358464285,999.0,SAFE
3.2232842445373535,62.970635507560466,14.61341667175293,4.335386753082275,999.0,6.161671543508504,999.0,SAFE
3.270893096923828,62.66300777491282,12.517444610595703,4.335460186004639,999.0,6.25817130167677,999.0,SAFE
3.3248939514160156,62.35186842148166,13.764690399169922,4.335403919219971,999.0,6.31285728980648,999.0,SAFE
3.37184739112854,62.03685871030788,12.525988578796387,4.335423469543457,999.0,6.408046867588008,999.0,SAFE
3.419542074203491,61.71843139875733,12.762032508850098,4.335386753082275,999.0,6.461937701442814,999.0,SAFE
3.470006227493286,61.39618764764356,15.907136917114258,4.335386753082275,999.0,6.555755707849917,999.0,SAFE
3.524925708770752,61.07056050432784,13.320880889892578,4.335636138916016,999.0,6.6088102921627225,999.0,SAFE
3.5746874809265137,60.7411851733176,13.464691162109375,4.335351943969727,999.0,6.701229525090012,999.0,SAFE
3.6243183612823486,60.40848181259086,13.195942878723145,4.335355281829834,999.0,6.753416912239635,999.0,SAFE
3.6738266944885254,60.07208410469559,18.354759216308594,4.335352420806885,999.0,6.844428499735945,999.0,SAFE
3.726316452026367,59.73237753378386,12.52097225189209,4.3353166580200195,999.0,6.895739575562618,999.0,SAFE
3.7794132232666016,59.38908665079352,12.7246675491333,4.335391044616699,999.0,6.985341376702408,999.0,SAFE
3.830900192260742,59.042586364520915,12.808611869812012,4.3353376388549805,999.0,7.035769532044858,999.0,SAFE
3.8818962574005127,58.69251232231626,14.006422996520996,4.335264682769775,999.0,7.123971846006721,999.0,SAFE
3.9349489212036133,58.339268325639644,12.490152359008789,4.3352861404418945,999.0,7.173516212724082,999.0,SAFE
3.9859867095947266,57.98254962064747,12.22057819366455,4.335284233093262,999.0,7.260323997410857,999.0,SAFE
4.0477025508880615,57.622736008927674,12.082768440246582,4.335284233093262,999.0,7.30898692698457,999.0,SAFE
4.085951566696167,57.25946941919461,12.082768440246582,4.335212230682373,999.0,7.394414586038913,999.0,SAFE
4.146767616271973,56.89318974165336,12.552935600280762,4.3351945877075195,999.0,7.4421981910896475,999.0,SAFE
4.198338747024536,56.523514019855675,12.427802085876465,4.335247039794922,999.0,7.526252406201332,999.0,SAFE
4.247248649597168,56.15084566026962,12.83441162109375,4.335142135620117,999.0,7.57316257270896,999.0,SAFE
4.2967212200164795,55.77483182942413,12.9029541015625,4.3352131843566895,999.0,7.655855768370139,999.0,SAFE
4.345160722732544,55.39588677921853,14.590447425842285,4.335054874420166,999.0,7.701893277707222,999.0,SAFE
4.39193058013916,55.013682179172896,12.66612434387207,4.335264682769775,999.0,7.78323368653141,999.0,SAFE
4.455483675003052,54.62854690923921,12.302648544311523,4.335312366485596,999.0,7.828406373976629,999.0,SAFE
4.487139701843262,54.240172394978885,12.302648544311523,4.335312366485596,999.0,7.908405481565466,999.0,SAFE
4.539262294769287,53.84896241519755,13.662314414978027,4.33486270904541,999.0,7.9527203193950236,999.0,SAFE
4.585691452026367,53.45454314449141,11.892233848571777,4.335273265838623,999.0,8.031389144656712,999.0,SAFE
4.637895107269287,53.05734313984968,13.68587589263916,4.334810256958008,999.0,8.074854920730493,999.0,SAFE
4.682135581970215,52.65697315237764,12.502455711364746,4.335292816162109,999.0,8.152208693607367,999.0,SAFE
4.73106050491333,52.253810663979586,11.841025352478027,4.334670543670654,999.0,8.194830144090043,999.0,SAFE
4.777642250061035,51.8475522121347,13.83841609954834,4.33523416519165,999.0,8.270882580722901,999.0,SAFE
4.828734636306763,51.4385448236226,13.488937377929688,4.33456563949585,999.0,8.312668841341258,999.0,SAFE
4.876763343811035,51.02652413930754,13.570862770080566,4.335175514221191,999.0,8.387432791914849,999.0,SAFE
