frame,inference_time_ms,num_detections,detected_classes
0,56.485652923583984,0,
1,21.825313568115234,1,baseball bat
2,21.04973793029785,0,
3,21.053552627563477,0,
4,21.225452423095703,0,
5,20.35236358642578,1,baseball bat
6,20.732402801513672,1,baseball bat
7,19.936084747314453,0,
8,20.89238166809082,1,baseball bat
9,21.2249755859375,0,
10,22.333145141601562,0,
11,21.149635314941406,0,
12,20.605087280273438,1,baseball bat
13,19.980669021606445,0,
14,20.246028900146484,0,
15,20.25437355041504,0,
16,20.257234573364258,0,
17,20.03312110900879,0,
18,21.38209342956543,0,
19,20.215511322021484,0,
20,21.246671676635742,0,
21,20.42865753173828,0,
22,20.229101181030273,0,
23,20.12801170349121,0,
24,20.525217056274414,0,
25,19.98162269592285,0,
26,20.265817642211914,0,
27,20.421981811523438,0,
28,20.043134689331055,0,
29,19.96636390686035,0,
30,20.945072174072266,0,
31,19.68216896057129,0,
32,19.617557525634766,0,
33,19.86837387084961,0,
34,19.88840103149414,0,
35,19.74630355834961,0,
36,19.711017608642578,0,
37,19.890785217285156,0,
38,19.695281982421875,0,
39,20.090579986572266,0,
40,21.520614624023438,0,
41,19.666433334350586,0,
42,19.86837387084961,0,
43,20.107030868530273,0,
44,20.17974853515625,0,
45,20.209074020385742,0,
46,20.020484924316406,0,
47,19.902944564819336,0,
48,20.17807960510254,0,
49,20.231008529663086,0,
50,21.77882194519043,0,
51,20.19357681274414,0,
52,20.142078399658203,0,
53,20.19190788269043,0,
54,20.3702449798584,0,
55,20.366668701171875,0,
56,20.194053649902344,0,
57,20.236730575561523,0,
58,20.05314826965332,0,
59,19.679546356201172,0,
60,20.537137985229492,0,
61,19.4394588470459,0,
62,19.47164535522461,0,
63,19.481182098388672,0,
64,19.728899002075195,0,
65,19.713640213012695,0,
66,19.53601837158203,0,
67,19.578218460083008,0,
68,20.328998565673828,0,
69,19.400596618652344,0,
70,22.037267684936523,0,
71,19.171953201293945,0,
72,19.178390502929688,0,
73,19.397497177124023,0,
74,19.572734832763672,0,
75,19.587039947509766,0,
76,19.5159912109375,0,
77,19.37699317932129,0,
78,19.1190242767334,0,
79,19.222736358642578,0,
80,20.646333694458008,1,skateboard
81,18.752098083496094,0,
82,19.103288650512695,0,
83,19.060850143432617,0,
84,19.222736358642578,0,
85,19.330501556396484,0,
86,19.034624099731445,0,
87,18.917083740234375,0,
88,19.1500186920166,0,
89,18.57614517211914,0,
90,20.00594139099121,0,
91,18.781423568725586,0,
92,19.05989646911621,0,
93,18.765687942504883,0,
94,18.85843276977539,0,
95,18.657684326171875,0,
96,18.634796142578125,0,
97,18.99886131286621,0,
98,18.88251304626465,0,
99,18.770456314086914,0,
100,21.72064781188965,1,baseball bat
101,19.18792724609375,0,
102,19.008636474609375,0,
103,19.476652145385742,0,
104,19.872188568115234,0,
105,18.901586532592773,0,
106,18.615245819091797,0,
107,18.979549407958984,0,
108,19.132375717163086,0,
109,18.879413604736328,0,
110,19.833087921142578,0,
111,19.52385902404785,0,
112,19.176959991455078,0,
113,18.94831657409668,0,
114,19.736528396606445,0,
115,19.464731216430664,0,
116,19.849777221679688,0,
117,20.040512084960938,0,
118,20.1265811920166,0,
119,19.641637802124023,0,
120,20.621776580810547,1,car
121,19.103527069091797,0,
122,19.81210708618164,0,
123,19.917011260986328,0,
124,19.53601837158203,0,
125,19.43826675415039,0,
126,19.699811935424805,0,
127,19.914865493774414,0,
128,19.87481117248535,0,
129,19.881725311279297,0,
130,20.98870277404785,0,
131,20.208358764648438,0,
132,20.560741424560547,0,
133,20.401954650878906,0,
134,20.460844039916992,0,
135,20.16162872314453,0,
136,20.058870315551758,0,
137,20.102977752685547,0,
138,20.90144157409668,0,
139,19.823312759399414,0,
140,20.92719078063965,0,
141,20.05314826965332,0,
142,20.257949829101562,0,
143,20.00117301940918,0,
144,20.340681076049805,1,baseball bat
145,20.511388778686523,0,
146,20.49422264099121,0,
147,20.611286163330078,0,
148,20.5380916595459,0,
149,20.12324333190918,0,
150,21.126747131347656,0,
151,20.223617553710938,0,
152,20.158767700195312,0,
153,20.4470157623291,0,
154,20.021915435791016,0,
155,19.955158233642578,0,
156,20.016193389892578,0,
157,20.229578018188477,0,
158,20.19357681274414,0,
159,21.195411682128906,0,
160,20.16448974609375,1,baseball bat
161,20.31540870666504,0,
162,20.018339157104492,0,
163,20.289182662963867,0,
164,20.035266876220703,0,
165,20.000696182250977,0,
166,20.01953125,0,
167,19.831418991088867,0,
168,19.848346710205078,0,
169,20.532608032226562,0,
170,19.85955238342285,1,car
171,19.788026809692383,0,
172,19.867420196533203,0,
173,19.97661590576172,2,bus;truck
174,21.292686462402344,1,car
175,20.007610321044922,1,car
176,19.765615463256836,1,car
177,20.089149475097656,1,car
178,19.59681510925293,0,
179,21.012067794799805,0,
180,19.449710845947266,0,
181,19.90795135498047,0,
182,19.820690155029297,0,
183,19.993305206298828,1,truck
184,20.100116729736328,0,
185,19.430160522460938,0,
186,19.864320755004883,0,
187,19.921541213989258,1,car
188,20.11871337890625,0,
189,20.062923431396484,0,
190,20.038127899169922,1,car
191,19.878625869750977,0,
192,19.849777221679688,0,
193,19.84119415283203,0,
194,19.612789154052734,1,car
195,19.734621047973633,1,car
196,20.822763442993164,0,
197,19.963502883911133,1,car
198,20.757675170898438,1,car
199,19.510507583618164,0,
200,19.75417137145996,0,
201,19.765853881835938,1,car
202,19.74773406982422,1,car
203,19.92201805114746,1,car
204,19.637346267700195,1,car
205,19.431591033935547,2,car;truck
206,19.489765167236328,0,
207,19.518136978149414,0,
208,21.36850357055664,0,
209,19.349336624145508,0,
210,19.42157745361328,0,
211,19.18196678161621,0,
212,18.872499465942383,0,
213,19.15884017944336,0,
214,19.261598587036133,0,
215,18.973112106323242,0,
216,19.09947395324707,0,
217,19.063472747802734,0,
218,20.230531692504883,0,
219,19.49930191040039,0,
220,19.388914108276367,0,
221,19.354820251464844,0,
222,19.064903259277344,0,
223,18.889427185058594,0,
224,19.017696380615234,0,
225,19.244670867919922,0,
