timestamp,frame,min_distance_m,lateral_offset_m,point_count
101697.95257150568,2599007,4.334687232971191,0.0,1432
101698.00257150643,2599008,4.332941055297852,-1.939492106437683,1413
101698.05257150717,2599009,4.334628582000732,3.9062499126885086e-05,1399
101698.10257150792,2599010,4.332837104797363,-1.7999218702316284,1478
101698.15257150866,2599011,4.334948539733887,0.30921873450279236,1407
101698.2025715094,2599012,4.332643985748291,-1.9393359422683716,1465
101698.25257151015,2599013,4.334609508514404,0.0,1389
101698.3025715109,2599014,4.3326616287231445,-1.9393749237060547,1480
101698.35257151164,2599015,4.334715366363525,0.1547265648841858,1393
101698.40257151239,2599016,4.33267879486084,-1.9393749237060547,1442
101698.45257151313,2599017,4.334715366363525,0.1547265648841858,1386
101698.50257151388,2599018,4.332696437835693,-1.7998827695846558,1414
101698.55257151462,2599019,4.334531307220459,0.0,1396
101698.60257151537,2599020,4.332399368286133,-1.9392577409744263,1433
101698.65257151611,2599021,4.334492206573486,-3.9062499126885086e-05,1407
101698.70257151686,2599022,4.332592964172363,-1.7998046875,1386
101698.7525715176,2599023,4.334637641906738,0.1547265648841858,1407
101698.80257151835,2599024,4.332767963409424,-1.658046841621399,1496
101698.85257151909,2599025,4.33447265625,-3.9062499126885086e-05,1380
101698.90257151984,2599026,4.33231258392334,-1.9392577409744263,1455
101698.95257152058,2599027,4.334335803985596,3.9062499126885086e-05,1410
101699.00257152133,2599028,4.332824230194092,-1.5141406059265137,1460
101699.05257152207,2599029,4.332617282867432,0.0,1389
101699.10257152282,2599030,4.330687046051025,-1.9384374618530273,1460
101699.15257152356,2599031,4.329668045043945,-3.9062499126885086e-05,1408
101699.2025715243,2599032,4.328250408172607,-0.9200390577316284,1483
101699.25257152505,2599033,4.327265739440918,3.9062499126885086e-05,1396
101699.3025715258,2599034,4.326365947723389,-0.46242186427116394,1423
101699.35257152654,2599035,4.325743675231934,0.15437500178813934,1376
101699.40257152729,2599036,4.325255393981934,-0.15437500178813934,1414
101699.45257152803,2599037,4.324882507324219,-3.9062499126885086e-05,1393
101699.50257152878,2599038,4.324741363525391,-0.4623046815395355,1446
101699.55257152952,2599039,4.324511528015137,-3.9062499126885086e-05,1407
101699.60257153027,2599040,4.3245320320129395,-0.15433593094348907,1466
101699.65257153101,2599041,4.3244948387146,0.15437500178813934,1418
101699.70257153176,2599042,4.324688911437988,-0.6155077815055847,1435
101699.7525715325,2599043,4.323398113250732,0.0,1362
101699.80257153325,2599044,4.317981719970703,-0.46156248450279236,1439
101699.852571534,2599045,4.312257766723633,0.1538671851158142,1367
101699.90257153474,2599046,4.307398796081543,-0.30726560950279236,1405
101699.95257153548,2599047,4.303534984588623,3.9062499126885086e-05,1387
101700.00257153623,2599048,4.303327560424805,-0.1535937488079071,1438
101700.05257153697,2599049,4.308193206787109,0.6131640672683716,1388
101700.10257153772,2599050,4.313276767730713,-0.15398436784744263,1415
101700.15257153846,2599051,4.317984580993652,0.15410156548023224,1413
101700.20257153921,2599052,4.3217573165893555,-0.15425780415534973,1426
101700.25257153995,2599053,4.324673175811768,0.30855467915534973,1390
101700.3025715407,2599054,4.326800346374512,-0.1544531285762787,1444
101700.35257154144,2599055,4.328433513641357,0.30882811546325684,1411
101700.40257154219,2599056,4.328433990478516,-0.46269530057907104,1414
101700.45257154293,2599057,4.328437328338623,3.9062499126885086e-05,1422
101700.50257154368,2599058,4.3284502029418945,-0.30878904461860657,1500
101700.55257154442,2599059,4.328433513641357,0.30882811546325684,1393
101700.60257154517,2599060,4.328419208526611,-0.15441405773162842,1495
101700.65257154591,2599061,4.328461170196533,0.15449218451976776,1393
101700.70257154666,2599062,4.328433990478516,-0.46269530057907104,1439
101700.7525715474,2599063,4.328433513641357,0.30882811546325684,1412
101700.80257154815,2599064,4.3284502029418945,-0.30878904461860657,1465
101700.8525715489,2599065,4.328433513641357,0.30882811546325684,1439
101700.90257154964,2599066,4.328433990478516,-0.46269530057907104,1397
101700.95257155038,2599067,4.329300880432129,0.46281248331069946,1384
101701.00257155113,2599068,4.329883575439453,-0.46281248331069946,1459
101701.05257155187,2599069,4.330662727355957,0.30894529819488525,1412
101701.10257155262,2599070,4.331428050994873,-0.3090234398841858,1458
101701.15257155336,2599071,4.332188129425049,1.2204687595367432,1407
101701.20257155411,2599072,4.333034992218018,-0.15468749403953552,1409
101701.25257155485,2599073,4.33318567276001,1.9396092891693115,1428
101701.3025715556,2599074,4.334245681762695,-0.15468749403953552,1422
101701.35257155634,2599075,4.333939552307129,1.8003515005111694,1385
101701.40257155709,2599076,4.334850788116455,-0.15468749403953552,1428
101701.45257155783,2599077,4.334409713745117,1.8005858659744263,1447
101701.50257155858,2599078,4.335263252258301,-0.15476562082767487,1414
101701.55257155932,2599079,4.334583282470703,1.8007030487060547,1398
101701.60257156007,2599080,4.335554599761963,-0.1547265648841858,1448
101701.65257156081,2599081,4.334530830383301,1.9402343034744263,1430
101701.70257156156,2599082,4.335555553436279,-0.3092578053474426,1438
101701.7525715623,2599083,4.3346428871154785,1.6587499380111694,1411
101701.80257156305,2599084,4.335611820220947,-0.15468749403953552,1434
101701.8525715638,2599085,4.334693908691406,1.658789038658142,1412
101701.90257156454,2599086,4.335897445678711,-0.4634765386581421,1463
101701.95257156529,2599087,4.334425926208496,1.9401562213897705,1377
101702.00257156603,2599088,4.335750102996826,-0.1547265648841858,1395
101702.05257156678,2599089,4.334479331970215,1.800624966621399,1349
101702.10257156752,2599090,4.335770606994629,-0.15476562082767487,1415
101702.15257156827,2599091,4.334181308746338,1.940039038658142,1459
101702.20257156901,2599092,4.3357696533203125,-0.1547265648841858,1463
101702.25257156976,2599093,4.334217548370361,1.8005077838897705,1441
101702.3025715705,2599094,4.335853099822998,-0.3093359172344208,1416
101702.35257157125,2599095,4.333919525146484,1.9399608373641968,1370
101702.40257157199,2599096,4.33577299118042,-0.3092968761920929,1414
101702.45257157274,2599097,4.333762168884277,1.939882755279541,1407
101702.50257157348,2599098,4.335632801055908,-0.1547265648841858,1482
101702.55257157423,2599099,4.333499908447266,1.9397655725479126,1391
101702.60257157497,2599100,4.335675239562988,-0.3092968761920929,1436
101702.65257157572,2599101,4.333343029022217,1.9396874904632568,1405
101702.70257157646,2599102,4.335636138916016,-0.3092968761920929,1468
101702.7525715772,2599103,4.333133220672607,1.9395703077316284,1408
101702.80257157795,2599104,4.3355584144592285,-0.3092968761920929,1496
101702.8525715787,2599105,4.332888603210449,1.939453125,1387
101702.90257157944,2599106,4.335809230804443,-0.6170312166213989,1482
101702.95257158019,2599107,4.3326263427734375,1.9393749237060547,1379
101703.00257158093,2599108,4.335223197937012,-0.1547265648841858,1454
101703.05257158168,2599109,4.332826614379883,1.6581053733825684,1456
101703.10257158242,2599110,4.335305213928223,-0.3092968761920929,1394
101703.15257158317,2599111,4.332400798797607,1.7997264862060547,1363
101703.20257158391,2599112,4.335303783416748,-0.30927732586860657,1415
101703.25257158466,2599113,4.331980228424072,1.9391015768051147,1428
101703.3025715854,2599114,4.335028171539307,-0.15474608540534973,1483
101703.35257158615,2599115,4.331980228424072,1.7995703220367432,1326
101703.40257158689,2599116,4.334909915924072,-0.15470702946186066,1493
101703.45257158764,2599117,4.33229398727417,1.5139843225479126,1408
101703.50257158838,2599118,4.335649013519287,-0.616992175579071,1420
101703.55257158913,2599119,4.331342697143555,1.9387694597244263,1345
101703.60257158987,2599120,4.334870338439941,-0.15468749403953552,1489
101703.65257159062,2599121,4.331141948699951,1.9387109279632568,1401
101703.70257159136,2599122,4.335110187530518,-0.3092968761920929,1411
101703.75257159211,2599123,4.330932140350342,1.9385546445846558,1367
101703.80257159285,2599124,4.334713935852051,-0.15468749403953552,1410
101703.8525715936,2599125,4.330652713775635,1.9384765625,1380
101703.90257159434,2599126,4.334715366363525,-0.1547265648841858,1474
101703.95257159509,2599127,4.3327226638793945,1.9394335746765137,1346
101704.00257159583,2599128,4.333011150360107,-1.9395312070846558,1444
101704.05257159658,2599129,4.334843635559082,1.9531249563442543e-05,1341
101704.10257159732,2599130,4.3310980796813965,-1.9386913776397705,1487
101704.15257159807,2599131,4.33549690246582,0.15474608540534973,1378
101704.20257159881,2599132,4.330766201019287,-1.9384959936141968,1440
101704.25257159956,2599133,4.336006164550781,0.3092968761920929,1346
101704.3025716003,2599134,4.330910682678223,-1.6573437452316284,1418
101704.35257160105,2599135,4.335195064544678,0.0,1390
101704.4025716018,2599136,4.332491874694824,-0.9209570288658142,1466
101704.45257160254,2599137,4.336557388305664,0.30937498807907104,1423
101704.50257160328,2599138,4.328381538391113,-1.9374608993530273,1454
101704.55257160403,2599139,4.334609508514404,0.0,1337
101704.60257160477,2599140,4.3273234367370605,-1.7975976467132568,1442
101704.65257160552,2599141,4.333593845367432,1.9531249563442543e-05,1334
101704.70257160626,2599142,4.325280666351318,-1.936074137687683,1419
101704.75257160701,2599143,4.333554744720459,-1.9531249563442543e-05,1384
101704.80257160775,2599144,4.3286848068237305,-1.7982226610183716,1491
101704.8525716085,2599145,4.333437442779541,0.0,1394
101704.90257160924,2599146,4.328902721405029,-1.7983202934265137,1409
101704.95257160999,2599147,4.334286212921143,0.30921873450279236,1423
101705.00257161073,2599148,4.328311443328857,-1.9374217987060547,1460
101705.05257161148,2599149,4.335353374481201,0.6169531345367432,1333
101705.10257161222,2599150,4.328224182128906,-1.9373828172683716,1369
101705.15257161297,2599151,4.333886623382568,0.0,1373
101705.20257161371,2599152,4.329569339752197,-1.5130468606948853,1440
101705.25257161446,2599153,4.334082126617432,3.9062499126885086e-05,1358
101705.3025716152,2599154,4.329507827758789,-1.656835913658142,1457
101705.35257161595,2599155,4.334296703338623,0.0,1393
101705.4025716167,2599156,4.329497814178467,-1.7985546588897705,1421
101705.45257161744,2599157,4.334793567657471,0.1547265648841858,1343
101705.50257161818,2599158,4.329674243927002,-1.9380077123641968,1453
101705.55257161893,2599159,4.334550857543945,0.0,1360
101705.60257161967,2599160,4.330268383026123,-1.9382811784744263,1427
101705.65257162042,2599161,4.335886478424072,0.6170312166213989,1347
101705.70257162116,2599162,4.330774784088135,-1.9385937452316284,1443
101705.75257162191,2599163,4.335519790649414,0.46339842677116394,1409
101705.80257162265,2599164,4.3312811851501465,-1.93874990940094,1484
101705.8525716234,2599165,4.334765434265137,0.0,1413
101705.90257162414,2599166,4.332359313964844,-1.6579687595367432,1393
101705.95257162489,2599167,4.334784984588623,0.0,1335
101706.00257162564,2599168,4.332487106323242,-1.939296841621399,1454
101706.05257162638,2599169,4.335064888000488,0.15468749403953552,1365
101706.10257162713,2599170,4.333045959472656,-1.9395312070846558,1463
101706.15257162787,2599171,4.335097789764404,0.0,1398
101706.20257162862,2599172,4.333606243133545,-1.800234317779541,1468
101706.25257162936,2599173,4.335214614868164,3.9062499126885086e-05,1366
101706.3025716301,2599174,4.333884239196777,-1.800390601158142,1435
101706.35257163085,2599175,4.335521697998047,0.3093359172344208,1386
101706.4025716316,2599176,4.333832263946533,-1.939882755279541,1433
101706.45257163234,2599177,4.335494518280029,0.15468749403953552,1369
101706.50257163309,2599178,4.333868503570557,-1.8003515005111694,1427
101706.55257163383,2599179,4.335630416870117,0.30921873450279236,1434
101706.60257163458,2599180,4.333805561065674,-1.9398436546325684,1459
101706.65257163532,2599181,4.335410118103027,0.0,1388
101706.70257163607,2599182,4.333973407745361,-1.800390601158142,1401
101706.75257163681,2599183,4.33544921875,0.0,1409
101706.80257163756,2599184,4.333991050720215,-1.800390601158142,1407
101706.8525716383,2599185,4.3354878425598145,0.15476562082767487,1365
101706.90257163905,2599186,4.334050178527832,-1.8004686832427979,1443
101706.95257163979,2599187,4.335380554199219,3.9062499126885086e-05,1372
101707.00257164054,2599188,4.3340325355529785,-1.8004686832427979,1434
101707.05257164128,2599189,4.335361003875732,-3.9062499126885086e-05,1399
101707.10257164203,2599190,4.333910942077637,-1.800390601158142,1420
101707.15257164277,2599191,4.335456848144531,0.1547265648841858,1345
101707.20257164352,2599192,4.333639621734619,-1.9397655725479126,1438
101707.25257164426,2599193,4.3354926109313965,0.3093359172344208,1401
101707.302571645,2599194,4.333683490753174,-1.9398436546325684,1397
101707.35257164575,2599195,4.33523416519165,0.0,1384
101707.4025716465,2599196,4.333718299865723,-1.9398436546325684,1408
101707.45257164724,2599197,4.335224628448486,-3.9062499126885086e-05,1407
101707.50257164799,2599198,4.3338165283203125,-1.8003125190734863,1429
101707.55257164873,2599199,4.335185527801514,3.9062499126885086e-05,1409
101707.60257164948,2599200,4.333909511566162,-1.6585546731948853,1415
101707.65257165022,2599201,4.335136413574219,-7.812499825377017e-05,1365
101707.70257165097,2599202,4.33354377746582,-1.93972647190094,1377
101707.75257165171,2599203,4.335126876831055,0.0,1421
101707.80257165246,2599204,4.3335795402526855,-1.800234317779541,1462
101707.8525716532,2599205,4.335087776184082,7.812499825377017e-05,1418
101707.90257165395,2599206,4.3334126472473145,-1.9396874904632568,1470
101707.95257165469,2599207,4.335165500640869,0.15476562082767487,1415
101708.00257165544,2599208,4.333456039428711,-1.93972647190094,1390
101708.05257165618,2599209,4.335135459899902,0.1547265648841858,1372
101708.10257165693,2599210,4.333613872528076,-1.8002734184265137,1414
101708.15257165767,2599211,4.33512544631958,0.1547265648841858,1360
101708.20257165842,2599212,4.3335280418396,-1.8001952171325684,1396
101708.25257165916,2599213,4.335076808929443,0.1547265648841858,1327
101708.30257165991,2599214,4.33336067199707,-1.8001562356948853,1422
101708.35257166065,2599215,4.335086345672607,0.1547265648841858,1398
101708.4025716614,2599216,4.333326816558838,-1.8001171350479126,1362
101708.45257166214,2599217,4.334902286529541,3.9062499126885086e-05,1390
101708.50257166289,2599218,4.333500862121582,-1.6583592891693115,1378
101708.55257166363,2599219,4.334872722625732,-3.9062499126885086e-05,1362
101708.60257166438,2599220,4.333203315734863,-1.9396092891693115,1423
101708.65257166512,2599221,4.334853649139404,3.9062499126885086e-05,1406
101708.70257166587,2599222,4.333309173583984,-1.8001171350479126,1392
101708.75257166661,2599223,4.334949493408203,0.1547265648841858,1384
101708.80257166736,2599224,4.332984924316406,-1.9395312070846558,1388
101708.8525716681,2599225,4.334794998168945,0.0,1367
101708.90257166885,2599226,4.333098888397217,-1.8000390529632568,1403
101708.9525716696,2599227,4.334765434265137,-3.9062499126885086e-05,1358
101709.00257167034,2599228,4.333132743835449,-1.80007803440094,1346
101709.05257167108,2599229,4.334726333618164,0.0,1407
101709.10257167183,2599230,4.333098888397217,-1.8000390529632568,1413
101709.15257167257,2599231,4.335076808929443,0.4634374976158142,1375
101709.20257167332,2599232,4.333098888397217,-1.8000390529632568,1393
101709.25257167406,2599233,4.334706783294678,3.9062499126885086e-05,1389
101709.30257167481,2599234,4.332801342010498,-1.939453125,1386
101709.35257167555,2599235,4.334822654724121,0.1547265648841858,1436
101709.4025716763,2599236,4.332748889923096,-1.9393749237060547,1389
101709.45257167704,2599237,4.334628582000732,0.0,1351
101709.50257167779,2599238,4.332731246948242,-1.9394140243530273,1404
101709.55257167853,2599239,4.334648132324219,-3.9062499126885086e-05,1343
101709.60257167928,2599240,4.333025932312012,-1.658203125,1360
101709.65257168002,2599241,4.334713935852051,0.15468749403953552,1368
101709.70257168077,2599242,4.332635402679443,-1.9393749237060547,1408
101709.75257168151,2599243,4.334540843963623,0.0,1371
101709.80257168226,2599244,4.332521915435791,-1.939296841621399,1364
101709.852571683,2599245,4.334575176239014,0.0,1391
101709.90257168375,2599246,4.332851886749268,-1.6581249237060547,1373
101709.9525716845,2599247,4.335118293762207,0.6170312166213989,1393
101710.00257168524,2599248,4.332561016082764,-1.9393359422683716,1389
101710.05257168598,2599249,4.334638595581055,0.15476562082767487,1362
101710.10257168673,2599250,4.3325347900390625,-1.9393749237060547,1337
101710.15257168747,2599251,4.334477424621582,3.9062499126885086e-05,1370
101710.20257168822,2599252,4.3324875831604,-1.7997655868530273,1345
101710.25257168896,2599253,4.334616184234619,0.15468749403953552,1324
101710.30257168971,2599254,4.3323469161987305,-1.9392187595367432,1347
101710.35257169046,2599255,4.334438323974609,3.9062499126885086e-05,1368
101710.4025716912,2599256,4.33265495300293,-1.658046841621399,1368
101710.45257169195,2599257,4.334840774536133,0.46335935592651367,1429
101710.50257169269,2599258,4.3323163986206055,-1.9392187595367432,1371
101710.55257169344,2599259,4.334389686584473,0.0,1363
101710.60257169418,2599260,4.332242488861084,-1.9391796588897705,1361
101710.65257169493,2599261,4.334345817565918,0.0,1441
101710.70257169567,2599262,4.332137584686279,-1.9391015768051147,1290
101710.75257169642,2599263,4.334500789642334,0.1547265648841858,1407
101710.80257169716,2599264,4.332279205322266,-1.799648404121399,1287
101710.8525716979,2599265,4.334301471710205,0.0,1339
101710.90257169865,2599266,4.332141876220703,-1.9391796588897705,1305
101710.9525716994,2599267,4.334466457366943,0.1547265648841858,1399
101711.00257170014,2599268,4.332581996917725,-1.514101505279541,1322
101711.05257170089,2599269,4.334296703338623,0.0,1412
101711.10257170163,2599270,4.33198881149292,-1.9391405582427979,1304
101711.15257170238,2599271,4.334596157073975,0.3092578053474426,1359
101711.20257170312,2599272,4.331962585449219,-1.939062476158142,1330
101711.25257170387,2599273,4.334218502044678,0.0,1395
101711.30257170461,2599274,4.332006454467773,-1.9391015768051147,1350
101711.35257170536,2599275,4.334412574768066,0.1547265648841858,1345
101711.4025717061,2599276,4.331884384155273,-1.939062476158142,1338
101711.45257170685,2599277,4.334248065948486,3.9062499126885086e-05,1379
101711.50257170759,2599278,4.331840515136719,-1.9390233755111694,1313
101711.55257170834,2599279,4.334218502044678,0.0,1410
101711.60257170908,2599280,4.331831932067871,-1.9389842748641968,1295
101711.65257170983,2599281,4.334179401397705,0.0,1424
101711.70257171057,2599282,4.331831932067871,-1.9389842748641968,1289
101711.75257171132,2599283,4.334140300750732,0.0,1362
101711.80257171206,2599284,4.332032203674316,-1.7996093034744263,1261
101711.8525717128,2599285,4.334130764007568,-3.9062499126885086e-05,1403
101711.90257171355,2599286,4.331873893737793,-1.7995703220367432,1284
101711.9525717143,2599287,4.334305763244629,0.1547265648841858,1389
101712.00257171504,2599288,4.332211971282959,-1.5139062404632568,1308
101712.05257171579,2599289,4.334869861602783,0.6169531345367432,1383
101712.10257171653,2599290,4.331875324249268,-1.7995312213897705,1314
101712.15257171728,2599291,4.334101676940918,3.9062499126885086e-05,1392
101712.20257171802,2599292,4.331674575805664,-1.938906192779541,1263
101712.25257171877,2599293,4.334286212921143,0.1547265648841858,1421
101712.30257171951,2599294,4.331923007965088,-1.6577733755111694,1248
101712.35257172026,2599295,4.334062576293945,-3.9062499126885086e-05,1408
101712.402571721,2599296,4.331508159637451,-1.9388670921325684,1255
101712.45257172175,2599297,4.334052562713623,-3.9062499126885086e-05,1387
101712.50257172249,2599298,4.331552028656006,-1.9388670921325684,1264
101712.55257172324,2599299,4.334187030792236,0.15468749403953552,1382
101712.60257172398,2599300,4.331508159637451,-1.9388670921325684,1244
101712.65257172473,2599301,4.33401346206665,-3.9062499126885086e-05,1460
101712.70257172547,2599302,4.331794261932373,-1.6576952934265137,1283
101712.75257172622,2599303,4.334608554840088,0.4633203148841858,1411
101712.80257172696,2599304,4.331645965576172,-1.7994921207427979,1277
101712.85257172771,2599305,4.333993911743164,3.9062499126885086e-05,1401
101712.90257172845,2599306,4.3316240310668945,-1.7993749380111694,1255
101712.9525717292,2599307,4.333984375,0.0,1383
101713.00257172994,2599308,4.331386566162109,-1.9388281106948853,1271
101713.05257173069,2599309,4.333964824676514,-3.9062499126885086e-05,1382
101713.10257173143,2599310,4.331474304199219,-1.7993359565734863,1272
