time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
0.0024480819702148438,131.60869136874496,999.0,999.0,999.0,0.0,999.0,SAFE
0.012538671493530273,131.60869136874496,15.206235885620117,4.331724166870117,999.0,4105.431640625,999.0,SAFE
0.07430648803710938,131.60867699842788,15.206235885620117,4.331724166870117,999.0,4105.431640625,999.0,SAFE
0.09703397750854492,131.60702441329806,12.780374526977539,4.331739902496338,999.0,0.03404683619737625,999.0,SAFE
0.11147809028625488,131.60203793333187,12.780374526977539,4.332093238830566,999.0,0.16241900746100543,999.0,SAFE
0.13843035697937012,131.5910591401571,11.966495513916016,4.332760334014893,999.0,0.2660323249055016,999.0,SAFE
0.16763043403625488,131.5758208175949,12.725211143493652,4.333622455596924,999.0,0.37963000914690476,999.0,SAFE
0.1991262435913086,131.553800288544,13.091492652893066,4.334146499633789,999.0,0.49198075344591596,999.0,SAFE
0.22335195541381836,131.52548657854217,12.067108154296875,4.334775447845459,999.0,0.6352763755141565,999.0,SAFE
0.24818038940429688,131.49031979747477,12.765198707580566,4.335229873657227,999.0,0.8003318735274729,999.0,SAFE
0.32428956031799316,131.44781625161716,12.184038162231445,4.3357014656066895,999.0,0.9551251638605471,999.0,SAFE
0.35392141342163086,131.39839361214632,14.27744197845459,4.336033344268799,999.0,1.0821003498786672,999.0,SAFE
0.3781437873840332,131.34228889567123,12.961366653442383,4.336329936981201,999.0,1.2806916454894435,999.0,SAFE
0.4093129634857178,131.27894084571486,12.766353607177734,4.336577415466309,999.0,1.394997970653643,999.0,SAFE
0.4359109401702881,131.20831799483787,12.220221519470215,4.336958408355713,999.0,1.591895906256818,999.0,SAFE
0.4584372043609619,131.13030099043925,14.576268196105957,4.336892604827881,999.0,1.7064507975594418,999.0,SAFE
0.4860858917236328,131.04404832825057,13.183670043945312,4.33714485168457,999.0,1.9198096123729689,999.0,SAFE
0.5204355716705322,130.95083629515173,12.331521034240723,4.337224006652832,999.0,2.028702657256183,999.0,SAFE
0.5653705596923828,130.84987898165082,13.900857925415039,4.337302207946777,999.0,2.227976802310888,999.0,SAFE
0.6026301383972168,130.7422268957517,12.536713600158691,4.337238311767578,999.0,2.3364151548980177,999.0,SAFE
0.6191356182098389,130.62716844422718,12.536713600158691,4.3372039794921875,999.0,2.5230358954194485,999.0,SAFE
0.6627025604248047,130.50579548373275,12.856606483459473,4.337203502655029,999.0,2.628940183483318,999.0,SAFE
0.6910688877105713,130.37905376565672,12.856606483459473,4.337116241455078,999.0,2.7504604066952063,999.0,SAFE
0.7250661849975586,130.2465987277446,12.529123306274414,4.33699369430542,999.0,2.8709267312125806,999.0,SAFE
0.7601265907287598,130.1080716152085,12.643683433532715,4.336989402770996,999.0,3.006807343889823,999.0,SAFE
0.7898736000061035,129.96335875833645,13.144187927246094,4.336697101593018,999.0,3.135146552758786,999.0,SAFE
0.814072847366333,129.81234184664456,14.391277313232422,4.336679458618164,999.0,3.2737501391124173,999.0,SAFE
0.8408136367797852,129.65507085676072,13.094633102416992,4.336714267730713,999.0,3.4031411451469893,999.0,SAFE
0.8613255023956299,129.49161800633283,11.642364501953125,4.336679458618164,999.0,3.5402317346965266,999.0,SAFE
0.8966765403747559,129.32199977987779,15.104348182678223,4.336771011352539,999.0,3.6684916683911766,999.0,SAFE
0.9190716743469238,129.14621957931246,12.46131420135498,4.336716651916504,999.0,3.8030345602153126,999.0,SAFE
0.9459841251373291,128.96436694247944,13.163702011108398,4.3367180824279785,999.0,3.9289192066539247,999.0,SAFE
0.980187177658081,128.7765888029753,12.771172523498535,4.336627006530762,999.0,4.0574795087719675,999.0,SAFE
1.0080742835998535,128.58302830526594,15.325044631958008,4.336627006530762,999.0,4.178675139152162,999.0,SAFE
1.0355861186981201,128.38384214269644,16.617570877075195,4.33666467666626,999.0,4.301413382293555,999.0,SAFE
1.0619089603424072,128.1790503802498,14.18766975402832,4.336577415466309,999.0,4.419145737576898,999.0,SAFE
1.0907156467437744,127.96886030931971,11.928680419921875,4.336619853973389,999.0,4.535235555146392,999.0,SAFE
1.111135721206665,127.75333317670547,14.645334243774414,4.336400032043457,999.0,4.648857304251208,999.0,SAFE
1.140038013458252,127.53256636066524,12.900130271911621,4.336382865905762,999.0,4.760665563414248,999.0,SAFE
1.165100336074829,127.30667095429787,13.34134578704834,4.336369037628174,999.0,4.87084989080334,999.0,SAFE
1.1904644966125488,127.07577622137852,11.730148315429688,4.336297988891602,999.0,4.979547972061572,999.0,SAFE
1.2213358879089355,126.83988283200658,12.21646499633789,4.336262226104736,999.0,5.086532225929645,999.0,SAFE
1.2486391067504883,126.60023192078731,13.540602684020996,4.336527347564697,999.0,5.100648227202826,999.0,SAFE
1.2762582302093506,126.36271853451603,11.923558235168457,4.336452484130859,999.0,5.106128692626953,999.0,SAFE
1.3029379844665527,126.12705563044148,12.258255004882812,4.335786819458008,999.0,5.0625481605529785,999.0,SAFE
1.3329973220825195,125.89159952928496,11.580615043640137,4.334897518157959,999.0,5.051881161467293,999.0,SAFE
1.3633387088775635,125.65581137086313,13.172699928283691,4.334465980529785,999.0,5.048822390904231,999.0,SAFE
1.3929328918457031,125.41849987745717,12.92831039428711,4.334259986877441,999.0,5.107726614212805,999.0,SAFE
1.4286293983459473,125.17941337629432,12.827577590942383,4.334164142608643,999.0,5.132822213730759,999.0,SAFE
1.4495034217834473,124.93768344377828,11.686606407165527,4.334216117858887,999.0,5.21265266017419,999.0,SAFE
1.4818384647369385,124.69332703576818,12.477067947387695,4.33435583114624,999.0,5.253838882307355,999.0,SAFE
1.5081570148468018,124.4457588469196,12.914348602294922,4.33451509475708,999.0,5.3448800466676945,999.0,SAFE
1.5372958183288574,124.19513493609621,12.444531440734863,4.334618091583252,999.0,5.394536093416226,999.0,SAFE
1.561849594116211,123.94099233683933,12.40178394317627,4.334799289703369,999.0,5.490991988326128,999.0,SAFE
1.5925402641296387,123.68359464051463,13.232192039489746,4.334967613220215,999.0,5.544766696369075,999.0,SAFE
1.6161506175994873,123.42251818722784,12.854695320129395,4.335078716278076,999.0,5.643412480712011,999.0,SAFE
1.6418342590332031,123.15813725103057,14.318352699279785,4.335142135620117,999.0,5.698948768426478,999.0,SAFE
1.669370412826538,122.89003322168426,15.19633674621582,4.3352131843566895,999.0,5.798044845977276,999.0,SAFE
1.6987578868865967,122.61870868584029,15.705328941345215,4.335247039794922,999.0,5.854089869040397,999.0,SAFE
1.731537103652954,122.34361949581567,16.47174072265625,4.335299491882324,999.0,5.952717746958317,999.0,SAFE
1.7561254501342773,122.0652316245462,12.853860855102539,4.335371971130371,999.0,6.008606435993283,999.0,SAFE
1.7911403179168701,121.7831765760934,12.040083885192871,4.335389614105225,999.0,6.106293358464285,999.0,SAFE
1.8211944103240967,121.49785692005912,14.61341667175293,4.335386753082275,999.0,6.161671543508504,999.0,SAFE
1.8600339889526367,121.20892201317271,12.517444610595703,4.335460186004639,999.0,6.25817130167677,999.0,SAFE
1.8830995559692383,120.91677129292276,13.764690399169922,4.335403919219971,999.0,6.31285728980648,999.0,SAFE
1.9067230224609375,120.62104940251182,12.525988578796387,4.335423469543457,999.0,6.408046867588008,999.0,SAFE
1.9291565418243408,120.32220638900125,12.762032508850098,4.335386753082275,999.0,6.461937701442814,999.0,SAFE
1.9575817584991455,120.01990635204518,15.907136917114258,4.335386753082275,999.0,6.555755707849917,999.0,SAFE
1.987070083618164,119.71452388929343,13.320880889892578,4.335636138916016,999.0,6.6088102921627225,999.0,SAFE
2.018289566040039,119.40571263874429,13.195942878723145,4.335351943969727,999.0,6.701229525090012,999.0,SAFE
2.0550878047943115,119.09386327280329,13.195942878723145,4.335355281829834,999.0,6.753416912239635,999.0,SAFE
2.151958703994751,118.7786496516836,18.354759216308594,4.335352420806885,999.0,6.844428499735945,999.0,SAFE
2.1687614917755127,118.46042261156595,12.7246675491333,4.335352420806885,999.0,6.895739575562618,999.0,SAFE
2.189074993133545,118.13894153818241,12.7246675491333,4.335391044616699,999.0,6.985341376702408,999.0,SAFE
2.226423978805542,117.81455428442987,14.006422996520996,4.3353376388549805,999.0,7.035769532044858,999.0,SAFE
2.24886417388916,117.4869156417692,14.006422996520996,4.335264682769775,999.0,7.123971846006721,999.0,SAFE
2.276158094406128,117.15642188923286,12.490152359008789,4.3352861404418945,999.0,7.173516212724082,999.0,SAFE
2.3040363788604736,116.82280549018932,12.22057819366455,4.335284233093262,999.0,7.260323997410857,999.0,SAFE
2.328099489212036,116.48642573951314,16.554899215698242,4.335284233093262,999.0,7.30898692698457,999.0,SAFE
2.352771520614624,116.14692947496474,12.082768440246582,4.335212230682373,999.0,7.394414586038913,999.0,SAFE
2.386897325515747,115.8047319662437,12.552935600280762,4.3351945877075195,999.0,7.4421981910896475,999.0,SAFE
2.402019500732422,115.45944248495519,12.427802085876465,4.335247039794922,999.0,7.526252406201332,999.0,SAFE
2.431130886077881,115.11147797557693,12.83441162109375,4.335142135620117,999.0,7.57316257270896,999.0,SAFE
2.4624836444854736,114.76047610970889,12.9029541015625,4.3352131843566895,999.0,7.655855768370139,999.0,SAFE
2.492354154586792,114.40683484411919,14.590447425842285,4.335054874420166,999.0,7.701893277707222,999.0,SAFE
2.520350217819214,114.0502293351886,12.66612434387207,4.335247039794922,999.0,7.78323368653141,999.0,SAFE
2.5476908683776855,113.69096304614787,12.175616264343262,4.335002422332764,999.0,7.828406373976629,999.0,SAFE
2.5752575397491455,113.32873701784663,12.302648544311523,4.335312366485596,999.0,7.908405481565466,999.0,SAFE
2.6058237552642822,112.96392432837858,13.662314414978027,4.33486270904541,999.0,7.9527203193950236,999.0,SAFE
2.6375317573547363,112.59617984681363,11.892233848571777,4.335273265838623,999.0,8.031389144656712,999.0,SAFE
2.6604206562042236,112.22589219465767,13.68587589263916,4.334810256958008,999.0,8.074854920730493,999.0,SAFE
2.6883580684661865,111.85268028020276,12.502455711364746,4.3352813720703125,999.0,8.152208693607367,999.0,SAFE
2.7144289016723633,111.47687748692327,11.841025352478027,4.334743022918701,999.0,8.194830144090043,999.0,SAFE
2.7374227046966553,111.0982192762662,13.83841609954834,4.33523416519165,999.0,8.270882580722901,999.0,SAFE
2.7684197425842285,110.7170103573311,13.488937377929688,4.33456563949585,999.0,8.312668841341258,999.0,SAFE
2.8414413928985596,110.33299359681689,13.570862770080566,4.335267066955566,999.0,8.387432791914849,999.0,SAFE
2.8521952629089355,109.94646581992802,12.338494300842285,4.335267066955566,999.0,8.428411910171993,999.0,SAFE
2.879681348800659,109.55716524707951,13.480472564697266,4.335175514221191,999.0,8.501919244525874,999.0,SAFE
2.903059720993042,109.16540906571124,13.480472564697266,4.334373474121094,999.0,8.54207142250969,999.0,SAFE
2.926974296569824,108.77087212577061,14.064654350280762,4.335116863250732,999.0,8.614298008548586,999.0,SAFE
2.955355405807495,108.37387022556841,13.41891098022461,4.334286212921143,999.0,8.653632787525032,999.0,SAFE
2.986990213394165,107.97414169113978,11.911469459533691,4.335097789764404,999.0,8.724606222738263,999.0,SAFE
3.019096612930298,107.57194709752858,13.289312362670898,4.3345255851745605,999.0,8.763141506438524,999.0,SAFE
3.0458896160125732,107.16698717734002,14.416705131530762,4.335058689117432,999.0,8.832881954983222,999.0,SAFE
3.0722060203552246,106.75964110896307,14.403717994689941,4.334112644195557,999.0,8.870632702913477,999.0,SAFE
3.103398323059082,106.349593355513,12.023585319519043,4.335039138793945,999.0,8.939153179695792,999.0,SAFE
3.137838125228882,105.93711729214841,11.994904518127441,4.33393669128418,999.0,8.976128233574194,999.0,SAFE
