frame,inference_time_ms,num_detections,detected_classes
595,18.935203552246094,0,
596,18.8140869140625,0,
597,19.1650390625,0,
598,20.34902572631836,0,
599,19.900083541870117,1,baseball bat
600,20.731687545776367,0,
601,18.960952758789062,0,
602,18.610239028930664,0,
603,18.759727478027344,0,
604,18.550872802734375,0,
605,18.581628799438477,0,
606,18.81122589111328,0,
607,18.791675567626953,0,
608,19.27042007446289,0,
609,19.848108291625977,0,
610,19.064664840698242,0,
611,18.9969539642334,0,
612,18.81265640258789,0,
613,21.07858657836914,0,
614,19.74940299987793,0,
615,18.533945083618164,0,
616,18.564462661743164,0,
617,18.607616424560547,0,
618,19.143104553222656,0,
619,20.845413208007812,0,
620,19.52958106994629,0,
621,19.34647560119629,0,
622,20.180940628051758,0,
623,19.263029098510742,0,
624,18.810749053955078,0,
625,18.526554107666016,0,
626,18.73016357421875,0,
627,19.209623336791992,0,
628,21.404266357421875,0,
629,20.756244659423828,0,
630,19.103527069091797,0,
631,19.332408905029297,0,
632,18.950700759887695,0,
633,18.960952758789062,0,
634,18.854856491088867,0,
635,19.145488739013672,0,
636,18.769025802612305,0,
637,19.374847412109375,0,
638,19.480228424072266,0,
639,19.444942474365234,0,
640,21.30889892578125,0,
641,19.488096237182617,0,
642,19.92487907409668,0,
643,19.7751522064209,0,
644,18.968582153320312,0,
645,18.759727478027344,0,
646,18.7685489654541,0,
647,18.871784210205078,0,
648,19.339323043823242,0,
649,18.840551376342773,0,
650,20.313024520874023,0,
651,20.440340042114258,0,
652,19.006729125976562,0,
653,19.065141677856445,0,
654,18.80955696105957,0,
655,18.65673065185547,0,
656,19.07491683959961,0,
657,19.63186264038086,0,
658,18.447160720825195,0,
659,18.585920333862305,0,
660,18.599748611450195,0,
661,18.91803741455078,0,
662,18.223285675048828,0,
663,18.182039260864258,0,
664,18.360614776611328,0,
665,18.5854434967041,0,
666,18.49079132080078,0,
667,18.662691116333008,0,
668,18.88418197631836,0,
669,18.877744674682617,0,
670,19.196748733520508,0,
671,19.850730895996094,0,
672,18.883943557739258,0,
673,18.64480972290039,0,
674,18.378019332885742,0,
675,18.148183822631836,0,
676,18.382787704467773,0,
677,18.249988555908203,0,
678,18.453121185302734,0,
679,18.831491470336914,0,
680,18.538475036621094,0,
681,19.824743270874023,0,
682,19.327640533447266,0,
683,18.496274948120117,0,
684,18.362045288085938,0,
685,18.782615661621094,0,
686,18.243789672851562,0,
687,18.279552459716797,0,
688,18.61405372619629,0,
689,18.60785484313965,0,
690,18.36395263671875,0,
691,19.55890655517578,0,
692,19.992589950561523,0,
693,18.60499382019043,0,
694,18.47243309020996,0,
695,18.422603607177734,0,
696,18.43571662902832,0,
697,18.393754959106445,0,
698,18.66912841796875,0,
699,18.648147583007812,0,
700,19.6378231048584,0,
701,19.31929588317871,1,car
702,18.858909606933594,0,
703,19.73581314086914,0,
704,18.852710723876953,0,
705,18.671512603759766,0,
706,18.319129943847656,0,
707,18.213987350463867,0,
708,18.636226654052734,0,
709,18.77570152282715,0,
710,18.731117248535156,0,
711,19.521474838256836,1,baseball bat
712,19.58489418029785,0,
713,20.65873146057129,0,
714,18.892765045166016,0,
715,18.43881607055664,0,
716,18.381357192993164,0,
717,18.57924461364746,0,
718,18.72873306274414,0,
719,18.53466033935547,0,
720,18.804311752319336,0,
721,18.96071434020996,0,
722,20.033836364746094,1,baseball bat
723,20.140647888183594,0,
724,19.115209579467773,0,
725,18.947839736938477,0,
726,18.812179565429688,0,
727,18.40829849243164,0,
728,18.409252166748047,0,
729,19.784212112426758,0,
730,18.89777183532715,0,
731,19.25373077392578,0,
732,19.439220428466797,2,baseball bat;skateboard
733,19.398212432861328,0,
734,20.78080177307129,0,
735,19.079923629760742,0,
736,18.552780151367188,0,
737,18.514633178710938,0,
738,18.417835235595703,0,
739,18.743515014648438,0,
740,18.4934139251709,0,
741,18.634319305419922,0,
742,18.776416778564453,0,
743,19.231557846069336,0,
744,20.71213722229004,0,
745,19.458770751953125,0,
746,18.99433135986328,0,
747,18.24665069580078,0,
748,18.263816833496094,0,
749,18.751144409179688,0,
750,18.43738555908203,0,
751,18.624544143676758,0,
752,19.31929588317871,0,
753,19.791126251220703,0,
754,20.442962646484375,0,
755,19.365549087524414,0,
756,19.704818725585938,0,
757,20.07746696472168,0,
758,18.28742027282715,0,
759,18.205642700195312,0,
760,18.285751342773438,0,
761,18.503665924072266,0,
762,19.225120544433594,0,
763,18.93138885498047,0,
764,19.107341766357422,0,
765,20.88642120361328,0,
766,19.104957580566406,0,
767,18.767118453979492,0,
768,20.204544067382812,0,
769,19.154071807861328,0,
770,18.127918243408203,0,
771,18.811941146850586,0,
772,18.97120475769043,0,
773,18.846511840820312,0,
774,19.161462783813477,0,
775,21.03447914123535,0,
776,20.121097564697266,0,
777,19.669771194458008,0,
778,19.05226707458496,0,
779,18.741846084594727,0,
780,18.332958221435547,0,
781,18.842697143554688,0,
782,18.886804580688477,0,
783,19.004344940185547,0,
784,18.978357315063477,0,
785,19.374370574951172,0,
786,21.250486373901367,0,
787,20.012617111206055,0,
788,19.374370574951172,0,
789,18.878459930419922,0,
790,18.68271827697754,0,
791,18.731117248535156,0,
792,18.766403198242188,0,
793,19.371509552001953,0,
794,19.089460372924805,0,
795,19.08254623413086,0,
796,21.1484432220459,0,
797,19.9282169342041,0,
798,19.975900650024414,0,
799,18.830299377441406,0,
800,18.64790916442871,0,
801,18.44024658203125,0,
802,18.503427505493164,0,
803,18.517494201660156,0,
804,18.678903579711914,0,
805,18.7227725982666,0,
806,18.83983612060547,0,
807,20.047426223754883,0,
808,18.928050994873047,0,
809,18.883466720581055,0,
810,20.80512046813965,0,
811,20.00713348388672,0,
812,19.950389862060547,0,
813,18.424510955810547,0,
814,18.42331886291504,0,
815,18.523693084716797,0,
816,18.64790916442871,0,
817,18.989086151123047,0,
818,19.369840621948242,0,
819,19.641637802124023,0,
820,19.3026065826416,0,
821,19.17743682861328,0,
822,18.167972564697266,0,
823,18.496274948120117,0,
824,18.274307250976562,0,
825,18.38207244873047,0,
826,18.4938907623291,0,
827,18.842458724975586,0,
828,19.341468811035156,1,baseball bat
829,18.871068954467773,0,
830,19.138097763061523,0,
831,18.961429595947266,0,
832,18.7375545501709,0,
833,18.229961395263672,0,
834,18.437862396240234,0,
835,18.31364631652832,0,
836,19.06585693359375,0,
837,19.135475158691406,0,
838,20.717859268188477,0,
839,20.066022872924805,0,
840,20.055532455444336,0,
841,19.71602439880371,0,
842,19.618988037109375,0,
843,18.36705207824707,0,
844,18.680810928344727,0,
845,19.112825393676758,0,
846,19.004344940185547,0,
847,18.625974655151367,0,
848,19.21367645263672,1,baseball bat
849,19.407033920288086,0,
850,19.00935173034668,0,
851,19.371986389160156,0,
852,21.358251571655273,0,
853,18.290996551513672,0,
854,18.442392349243164,0,
855,18.937349319458008,0,
856,18.538475036621094,0,
857,18.656253814697266,0,
858,18.73040199279785,0,
859,20.253658294677734,0,
860,18.982887268066406,0,
861,19.057273864746094,0,
862,20.111799240112305,0,
863,19.019365310668945,0,
864,18.593788146972656,0,
865,18.182754516601562,0,
866,18.291234970092773,0,
867,18.44334602355957,0,
868,20.192623138427734,1,frisbee
869,19.85478401184082,1,baseball bat
870,18.944263458251953,0,
871,19.262075424194336,0,
872,19.136667251586914,0,
873,18.950939178466797,0,
874,18.283843994140625,0,
875,18.22686195373535,0,
876,18.43881607055664,0,
877,18.686532974243164,0,
878,18.593788146972656,0,
879,19.136428833007812,1,baseball bat
880,20.239830017089844,1,baseball bat
881,19.109249114990234,0,
882,20.19333839416504,0,
883,19.306421279907227,0,
884,18.651247024536133,0,
885,18.467426300048828,0,
886,18.804550170898438,0,
887,18.93472671508789,0,
888,18.663883209228516,0,
889,18.557310104370117,0,
890,20.138978958129883,0,
891,18.82171630859375,0,
892,19.058942794799805,0,
893,19.14191246032715,0,
894,18.89324188232422,0,
895,18.668651580810547,0,
896,18.58353614807129,0,
897,18.718957901000977,0,
898,18.555641174316406,0,
899,18.42951774597168,0,
900,19.62566375732422,0,
901,21.228313446044922,0,
902,19.76633071899414,0,
903,19.93417739868164,0,
904,18.930673599243164,0,
905,19.384145736694336,0,
906,19.077777862548828,0,
907,18.305540084838867,0,
908,18.2187557220459,0,
909,18.338680267333984,0,
910,18.42522621154785,0,
911,20.099163055419922,0,
912,18.491268157958984,0,
913,18.727540969848633,0,
914,19.00339126586914,0,
915,18.900394439697266,0,
916,18.83721351623535,0,
917,18.71967315673828,0,
918,18.10479164123535,0,
919,18.45574378967285,0,
920,18.9359188079834,0,
921,19.245147705078125,0,
922,19.198894500732422,0,
923,19.4089412689209,0,
924,18.657684326171875,0,
925,20.194053649902344,0,
926,18.74518394470215,0,
927,18.497228622436523,0,
