frame,inference_time_ms,num_detections,detected_classes
0,719.2037105560303,0,
1,27.023792266845703,0,
2,23.286819458007812,0,
3,22.312641143798828,0,
4,21.4540958404541,0,
5,21.069049835205078,0,
6,21.227359771728516,0,
7,20.984888076782227,0,
8,21.16990089416504,0,
9,21.458148956298828,0,
10,21.58832550048828,0,
11,22.522449493408203,0,
12,22.558927536010742,0,
13,23.74577522277832,0,
14,21.190404891967773,0,
15,21.5303897857666,0,
16,21.549701690673828,0,
17,21.773576736450195,0,
18,21.36540412902832,0,
19,21.4841365814209,0,
20,21.44932746887207,0,
21,21.890640258789062,0,
22,21.51656150817871,0,
23,21.327733993530273,0,
24,21.37923240661621,0,
25,21.326780319213867,0,
26,21.40331268310547,0,
27,21.2252140045166,0,
28,21.360158920288086,0,
29,21.32129669189453,0,
30,21.116018295288086,0,
31,20.983457565307617,0,
32,22.1097469329834,0,
33,20.53689956665039,0,
34,20.53523063659668,0,
35,20.87998390197754,0,
36,21.058082580566406,0,
37,20.589590072631836,0,
38,20.616769790649414,0,
39,20.62821388244629,0,
40,20.69854736328125,0,
41,20.78843116760254,0,
42,22.257328033447266,0,
43,20.80249786376953,0,
44,20.983457565307617,0,
45,20.97916603088379,0,
46,21.25835418701172,0,
47,21.40212059020996,0,
48,21.240949630737305,0,
49,20.939350128173828,0,
50,21.199703216552734,0,
51,21.381378173828125,0,
52,22.4001407623291,0,
53,21.41737937927246,0,
54,21.28005027770996,0,
55,21.210193634033203,0,
56,20.924091339111328,0,
57,21.359682083129883,0,
58,20.92266082763672,0,
59,20.731687545776367,0,
60,21.07095718383789,0,
61,20.497798919677734,0,
62,20.55644989013672,0,
63,23.73218536376953,0,
64,20.68042755126953,0,
65,21.13032341003418,0,
66,20.70140838623047,0,
67,20.667552947998047,0,
68,20.69401741027832,0,
69,20.9195613861084,0,
70,20.965099334716797,0,
71,20.993709564208984,0,
72,20.778417587280273,0,
73,22.277116775512695,0,
74,21.22664451599121,0,
75,21.502971649169922,0,
76,21.088600158691406,0,
77,21.291732788085938,0,
78,21.236896514892578,0,
79,20.95627784729004,0,
80,21.201372146606445,0,
81,20.812034606933594,0,
82,21.094799041748047,0,
83,22.4606990814209,0,
84,21.297693252563477,0,
85,21.2554931640625,0,
86,21.173715591430664,0,
87,20.749568939208984,0,
88,20.88451385498047,0,
89,20.427465438842773,0,
90,20.49732208251953,0,
91,20.66779136657715,0,
92,20.584821701049805,0,
93,20.39337158203125,0,
94,21.863937377929688,0,
95,21.11077308654785,0,
96,20.638704299926758,0,
97,20.688295364379883,0,
98,20.99013328552246,0,
99,21.007299423217773,0,
100,23.12183380126953,0,
101,21.307945251464844,0,
102,23.784637451171875,0,
103,21.002531051635742,0,
104,22.22728729248047,0,
105,21.091699600219727,0,
106,20.57933807373047,0,
107,20.648956298828125,0,
108,20.573854446411133,0,
109,21.02351188659668,0,
110,21.07381820678711,0,
111,21.11530303955078,0,
112,20.882844924926758,0,
113,20.557403564453125,0,
114,22.03083038330078,0,
115,21.07858657836914,0,
116,21.11196517944336,0,
117,21.259307861328125,0,
118,21.15321159362793,0,
119,21.135807037353516,0,
120,20.863056182861328,0,
121,20.499229431152344,0,
122,20.47443389892578,0,
123,20.42102813720703,0,
124,20.775794982910156,0,
125,22.273540496826172,0,
126,21.421194076538086,0,
127,21.8355655670166,0,
128,21.14582061767578,0,
129,21.007061004638672,0,
130,21.889686584472656,0,
131,21.146059036254883,0,
132,21.111011505126953,0,
133,21.047592163085938,0,
134,20.845413208007812,0,
135,21.38972282409668,0,
136,20.517349243164062,0,
137,22.006511688232422,0,
138,20.512104034423828,0,
139,20.570039749145508,0,
140,20.641565322875977,0,
141,20.61939239501953,0,
142,20.63131332397461,0,
143,20.78390121459961,0,
144,21.335124969482422,0,
145,22.904157638549805,0,
146,21.414518356323242,0,
147,21.25096321105957,0,
148,20.816326141357422,0,
149,20.353078842163086,0,
150,20.55525779724121,0,
151,20.911455154418945,0,
152,20.596981048583984,0,
153,20.570039749145508,0,
154,20.56097984313965,0,
155,22.8271484375,0,
156,20.989179611206055,0,
157,21.00396156311035,0,
158,21.326541900634766,0,
159,21.215438842773438,0,
160,21.109580993652344,0,
161,20.791292190551758,0,
162,20.89238166809082,0,
163,20.796537399291992,0,
164,20.42102813720703,0,
165,20.754575729370117,0,
166,22.99642562866211,0,
167,20.601272583007812,0,
168,20.93672752380371,0,
169,20.711660385131836,0,
170,21.059036254882812,0,
171,21.065235137939453,0,
172,20.80082893371582,0,
173,20.79010009765625,0,
174,20.580291748046875,0,
175,20.831823348999023,0,
176,21.10433578491211,0,
177,20.832061767578125,0,
178,20.673274993896484,0,
179,20.320653915405273,0,
180,20.871400833129883,0,
181,21.114110946655273,0,
182,21.132469177246094,0,
183,20.9658145904541,0,
184,21.218299865722656,0,
185,20.827054977416992,0,
186,21.63219451904297,0,
187,20.75815200805664,0,
188,20.649433135986328,0,
189,20.595550537109375,0,
190,20.61009407043457,0,
191,20.70307731628418,0,
192,21.182775497436523,0,
193,21.074771881103516,0,
194,21.166563034057617,0,
195,21.06761932373047,0,
196,20.819664001464844,0,
197,22.5980281829834,0,
198,20.827531814575195,0,
199,20.569562911987305,0,
200,30.100584030151367,0,
201,21.77739143371582,0,
202,25.084733963012695,0,
203,21.894454956054688,0,
204,24.898290634155273,0,
205,21.133899688720703,0,
206,21.49343490600586,0,
207,23.080110549926758,0,
208,22.46999740600586,0,
209,22.38178253173828,0,
210,25.194883346557617,0,
211,20.548105239868164,0,
212,21.041393280029297,0,
213,20.650386810302734,0,
214,21.7282772064209,0,
215,21.866321563720703,0,
216,25.920867919921875,0,
217,22.898435592651367,0,
218,21.38376235961914,0,
219,21.19898796081543,0,
220,22.042274475097656,0,
221,21.646738052368164,0,
222,25.170564651489258,0,
223,20.6148624420166,0,
